,irn0_battery-soc,irn1_battery-soc,irn2_battery-soc,irn0_battery-pmax,irn1_battery-pmax,irn2_battery-pmax,irn0_battery-emax,irn1_battery-emax,irn2_battery-emax,irn0_battery-echa,irn1_battery-echa,irn2_battery-echa,irn0_battery-edis,irn1_battery-edis,irn2_battery-edis,irn0_battery-smin,irn1_battery-smin,irn2_battery-smin,irn0_battery-smax,irn1_battery-smax,irn2_battery-smax,dataValid,temp_air_0,temp_air_1,temp_air_2,temp_air_3,temp_air_4,temp_air_5,temp_air_6,temp_air_7,temp_air_8,temp_air_9,temp_air_10,temp_air_11,temp_air_12,temp_air_13,temp_air_14,temp_air_15,temp_air_16,ghi_0,ghi_1,ghi_2,ghi_3,ghi_4,ghi_5,ghi_6,ghi_7,ghi_8,ghi_9,ghi_10,ghi_11,ghi_12,ghi_13,ghi_14,ghi_15,ghi_16,dni_0,dni_1,dni_2,dni_3,dni_4,dni_5,dni_6,dni_7,dni_8,dni_9,dni_10,dni_11,dni_12,dni_13,dni_14,dni_15,dni_16,dhi_0,dhi_1,dhi_2,dhi_3,dhi_4,dhi_5,dhi_6,dhi_7,dhi_8,dhi_9,dhi_10,dhi_11,dhi_12,dhi_13,dhi_14,dhi_15,dhi_16
2018-07-24 05:00:00,0.47,0.45,0.69,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.9157575432,12.2440926709,12.6782617868,12.8072967999,11.87853359,9.1699418157,7.8336711086,7.1488346283,6.7465631602,6.6077783,6.097957593,5.5725792596,5.2297397296,5.0849364454,5.2581466915,5.2936854859,5.1158711453,477.5968678127,419.6677570152,173.9778246011,82.8599452863,25.3035078314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.7248551817,615.7321075857,36.6483112217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4635153145,123.4792361876,159.1122547206,82.8599452863,25.3035078314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 06:00:00,0.48,0.65,0.71,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.5005187188,12.8449667655,13.3004425622,13.4358099185,12.4614680147,9.6199531505,8.2181054772,7.4996609124,7.0776481282,6.9320524549,6.3972124946,5.8460514234000005,5.4863871767,5.3344777274,5.5161881992,5.5534710461,5.3669305358,501.0347486949,440.2627892733,182.5157188042,86.9262649345,26.5452676552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.8117590731,645.9489217348,38.4468128678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0502010455,129.5389317682,166.9206268528,86.9262649345,26.5452676552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 07:00:00,0.36,0.89,0.72,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.2665527423,12.6045539266,13.0515048099,13.1843385629,12.2282329307,9.4399012835,8.0642912942,7.3592934982,6.9451793168,6.8023086852,6.2774790577,5.7366337935,5.3837012032,5.2346349674,5.4129444548,5.4495294972,5.2664803727,491.6571311005,432.0226101449,179.0996630908,85.2993093719,26.048433115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.9730966445,633.8590178124,37.7272230395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2150443167,127.1144161655,163.7964567003,85.2993093719,26.048433115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 08:00:00,0.8,0.71,0.83,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.9480276635,12.2772519848,12.7125969126,12.8419813769,11.9107029009,9.1947757488,7.8548861685,7.1681950217,6.7648341265,6.6256734108,6.114472013,5.5876708559,5.2439028519,5.098707413,5.2723867452,5.3080217853,5.12972589,478.8902902702,420.8042965074,174.4489893859,83.0843456567,25.3720345063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.7715007216,617.3996263435,36.7475617653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.7166321539,123.8136412641,159.5431607366,83.0843456567,25.3720345063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 09:00:00,0.55,0.45,0.64,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.6708139587,11.9923997394,12.417643955700001,12.5440264896,11.634355191400001,8.9814419734,7.6726400139,7.0018812204,6.6078789551,6.4719469946,5.972606302,5.4580277899,5.1222357635,4.9804090953,5.1500587841,5.1848670332,5.0107078931,467.7792554354,411.0409513485,170.401488659,81.1566534951,24.7833619753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.1899675136,603.0749492834,35.8949584715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5422536258,120.9409630974,155.8414995156,81.1566534951,24.7833619753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 10:00:00,0.37,0.83,0.57,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.7474203264,12.0711169726,12.4991524608,12.6263645604,11.7107222464,9.0403955004,7.7230026608,7.0478410557,6.6512525883,6.5144283805,6.0118100521,5.4938538844,5.1558577437,5.0131001357,5.1838633926,5.2189001205,5.0435978126,470.8497241928,413.7389940352,171.5199915448,81.6893598221,24.9460381474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0485202249,607.0334890618,36.1305703488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1431302711,121.7348107176,156.8644316995,81.6893598221,24.9460381474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 11:00:00,0.26,0.85,0.89,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.4782627054,12.8220974943,13.2767623586,13.411888705900001,12.4392815274,9.6028257167,8.2034739031,7.4863084622,7.0650470326,6.9197105789,6.3858228514,5.8356430714,5.4766191735,5.3249801849,5.506367138,5.5435836063,5.3573752141,500.1427028239,439.4789422361,182.1907665055,86.7715007871,26.4980062698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.4002313139,644.7988696277,38.3783618856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8756317622,129.3082997222,166.623440168,86.7715007871,26.4980062698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 12:00:00,0.87,0.49,0.84,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.5809678942,12.9276326938,13.386039781000001,13.5222783165,12.5416658727,9.6818639651,8.2709944671,7.5479262324,7.1231975144,6.9766648359,6.4383828237,5.8836746634,5.5216957373,5.3688086495,5.5516885493,5.5892113362,5.4014703133,504.259241474,443.096173961,183.6903291858,87.4856934259,26.7161041573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.9140315184,650.1060338698,38.6942437512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6812194851,130.3726011917,167.9948724164,87.4856934259,26.7161041573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 13:00:00,0.31,0.85,0.55,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.3540919522,12.6945052532,13.1446457635,13.2784274732,12.3154986745,9.5072683358,8.1218414229,7.4118124701,6.9947429980999996,6.8508527823000005,6.3222777529,5.7775727925,5.4221215287,5.2719914944,5.4515734724,5.4884196008,5.3040641618,495.1658003841,435.1057027437,180.3777925978,85.9080406356,26.2343255416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.5250354551,638.3824987613,37.9964601567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.901674794,128.021557381,164.965376177,85.9080406356,26.2343255416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 14:00:00,0.36,0.29,0.75,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.8124573921,12.1379461152,12.5683513298,12.696267711800001,11.775556141100001,9.0904457055,7.7657594038,7.0868599117,6.6880758176,6.5504941119,6.0450931454,5.5242694247,5.1844020411,5.0408540863,5.2125627372,5.2477934385000005,5.071520607,473.4564824108,416.0295709802,172.469575084,82.1416153914,25.0841465217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.1733210969,610.3941994009,36.3305994798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6532608918,122.4087693119,157.732877884,82.1416153914,25.0841465217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 15:00:00,0.52,0.44,0.45,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.6581707344,11.9794081349,12.4041916757,12.5304372969,11.6217514636,8.9717121991,7.6643280908,6.9942959436,6.6007205087,6.464935806,5.9661360591,5.4521150001,5.1166867439,4.9750137194,5.1444796233,5.1792501639,5.0052796939,467.2725008895,410.5956625328,170.2168893464,81.0687348827,24.7565136677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.3881050401,602.4216262288,35.856072751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4430840867,120.8099453532,155.672673328,81.0687348827,24.7565136677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 16:00:00,0.82,0.4,0.81,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.6768488124,13.026155582,13.4880562393,13.6253330634,12.6372472659,9.7556504985,8.3340286113,7.6054497953,7.1774841738,7.0298347538,6.4874504361,5.9285147849,5.5637771783000005,5.4097249214,5.5939985687,5.6318073208,5.4426355033,508.10225574,446.4730578685,185.0902530693,88.152431366,26.9197104791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.9950207278,655.0605623287,38.9891367715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4332797411,131.3661848984,169.2751795247,88.152431366,26.9197104791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 17:00:00,0.63,0.38,0.87,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.7738153544,12.0982393076,12.5272365396,12.6547344694,11.7370348182,9.0607081721,7.7403553106,7.0636766993,6.6661971458,6.5290655105,6.0253178598,5.5061979074,5.1674423305,5.0243639634,5.1955109046,5.2306263558,5.0549301648,471.9076663877,414.6686153496,171.9053761527,81.8729059011,25.002088868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.7225538419,608.3974196512,36.2117513561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3501647037,122.0083340653,157.2168870428,81.8729059011,25.002088868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 18:00:00,0.57,0.88,0.34,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.1061011997,12.4396811898,12.8807857722,13.0118820052,12.0682826269,9.3164235017,7.9588070555,7.2630309199,6.8543335219,6.7133316967,6.1953670561,5.6615962699,5.3132801826,5.1661637944,5.3421409205,5.3782474156,5.1975926487,485.2260541089,426.3715771541,176.7569660166,84.1835594087,25.7077089227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.796889354,625.5678818,37.2337354834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.956512062,125.4517074496,161.6539318443,84.1835594087,25.7077089227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 19:00:00,0.7,0.89,0.43,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.3437050072,12.683832099,13.1335941448,13.267263375,12.3051441775,9.4992749135,8.1150128255,7.4055808434,6.9888620308,6.8450927935,6.3169621739,5.7727151849,5.4175627737,5.2675589642,5.4469899551,5.4838051044,5.2996046658000004,494.7494800281,434.7398790924,180.2261364318,85.8358117659,26.212268518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.866271418,637.8457661579,37.9645138878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8202028109,127.9139207463,164.8266783023,85.8358117659,26.212268518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 20:00:00,0.69,0.6,0.25,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.1545389855,12.489453664300001,12.9323231525,13.0639439153,12.1165690966,9.3536994932,7.9906510806,7.2920910714,6.8817584322,6.7401924438,6.2201553721,5.6842489128,5.3345391762,5.1868341597,5.3635153889,5.3997663499,5.2183887642,487.1674946493,428.0775347345,177.4641892515,84.5203866951,25.8105681733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.8689255631,628.0708447721,37.3827115801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3364430664,125.9536529421,162.300726249,84.5203866951,25.8105681733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 21:00:00,0.42,0.66,0.72,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.7674756815,12.091724947,12.5204911832,12.647920461,11.73071495,9.0558293861,7.7361874755999995,7.0598732254,6.6626076969,6.5255499008,6.0220734957,5.5032330662,5.1646598939,5.0216585682,5.1927133544,5.2278098975,5.0522083111,471.6535652206,414.4453348508,171.812812798,81.8288210039,24.9886263616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.320477152,608.0698248579,36.192252948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3004382714,121.9426380356,157.1322327824,81.8288210039,24.9886263616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 22:00:00,0.46,0.38,0.53,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.7484107841,12.072134722,12.5002062991,12.6274291243,11.71170961,9.0411577213,7.7236538087,7.0484352788,6.651813374,6.5149776301,6.0123169246,5.4943170865,5.1562924485,5.0135228041,5.1843004585,5.2193401405,5.0440230523,470.8894228441,413.7738775218,171.5344528729,81.6962472795,24.9481414173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.1113373402,607.0846697455,36.1336166178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.150899115,121.7450745184,156.8776573765,81.6962472795,24.9481414173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 23:00:00,0.89,0.39,0.39,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.7679551644,12.0922176419,12.5210013488,12.6484358189,11.731192935,9.056198379,7.7365026978,7.0601608902,6.6628791745000004,6.5258157938,6.0223188738,5.5034573034,5.1648703355,5.0218631829,5.192924939,5.2280229122,5.0524141706,471.6727834297,414.4622220275,171.8198135604,81.832155238,24.9896445595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.350887063,608.0946015455,36.1937276538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3041991867,121.9476067654,157.1386353633,81.832155238,24.9896445595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 00:00:00,0.37,0.58,0.87,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.1554955129,12.4904365485,12.9333408894,13.0649720103,12.1175226359,9.3544356026,7.991279922,7.2926649381,6.8823000068999995,6.7407228777,6.2206448806,5.6846962469,5.3349589891,5.1872423487,5.3639374822,5.400191296,5.2187994365,487.205833337,428.1112232114,177.4781551754,84.5270382077,25.8125993912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.9295907415,628.1202721503,37.3856534925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3439457716,125.9635651342,162.3134988517,84.5270382077,25.8125993912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 01:00:00,0.68,0.28,0.6,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.305686749,12.6447662591,13.0931430507,13.2264005834,12.2672446856,9.4700174186,8.0900188182,7.3827718663,6.9673365357,6.8240101036,6.2975061112,5.7549353873,5.4008768354,5.2513350334,5.4302133819,5.4669151416,5.2832820351,493.2256657874,433.4008927053,179.6710450889,85.5714399219,26.1315354811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.4550657045,635.8812194507,37.8475842714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5219993568,127.5199495308,164.3190168498,85.5714399219,26.1315354811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 02:00:00,0.68,0.43,0.52,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.4285581193,12.7710233132,13.2238771138,13.3584652131,12.3897322147,9.5645748408,8.1707970566,7.4564882963,7.0369048747,6.8921473388,6.360386243,5.8123979907,5.4548041904,5.3037692245,5.4844336601,5.5215018842,5.3360352147,498.1504875101,437.7283685021,181.4650471597,86.4258644083,26.3924569264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.2478517004,642.2304463054,38.2254895957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4857643677,128.7932267771,165.9597300563,86.4258644083,26.3924569264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 03:00:00,0.74,0.51,0.8,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.577430174,11.8964427925,12.3182844257,12.4436557123,11.5412631308,8.9095771449,7.6112475382,6.9458558077,6.5550061436,6.4201618400000005,5.924816612,5.4143554896,5.0812502964,4.9405584515,5.1088506916,5.1433804233,4.970614814,464.0363290695,407.752015389,169.0380245522,80.5072801537,24.5850583996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.2673522779,598.2494571264,35.6077456785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8097801125,119.9732563976,154.594536871,80.5072801537,24.5850583996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 04:00:00,0.35,0.84,0.51,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,11.9653063877,12.295006819,12.7309813239,12.8605528984,11.9279276476,9.2080728383,7.8662455673,7.1785613573,6.7746171389,6.6352551749,6.1233144997,5.5957515054,5.2514863588,5.1060809445,5.2800114443,5.3156980183,5.1371442791,479.5828408275,421.4128455967,174.7012700173,83.2044986668,25.4087264522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.8673573003,618.2924831501,36.8007045099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8521611198,123.9926952312,159.7738851992,83.2044986668,25.4087264522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 05:00:00,0.36,0.42,0.77,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.0570745605,12.3893036363,12.828621857,12.9591871835,12.0194091434,9.2786943496,7.9265759056,7.2336174869,6.8265752097,6.6861444062,6.170277391,5.6386682410999995,5.2917627456,5.1452421414,5.3205066048,5.3564668777,5.1765437168,483.2610116662,424.6448804148,176.0411451383,83.8426373461,25.6035992223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.687506702,623.0344905526,37.082948299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5719622736,124.943659855,160.9992744235,83.8426373461,25.6035992223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 06:00:00,0.35,0.86,0.69,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.529918908199999,12.8751770682,13.3317241065,13.4674098356,12.4907763599,9.6425784871,8.2374337837,7.5172994965,7.094294173,6.9483560707,6.4122582109,5.8598008543,5.4992907069,5.3470239792,5.5291618190000005,5.5665323521,5.3795531139,502.2131411114,441.2982510522,182.9449807257,87.1307083422,26.607699936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.6763869599,647.4681403376,38.5372366016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.2808070338,129.8435966547,167.3132104039,87.1307083422,26.607699936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 07:00:00,0.89,0.5,0.76,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.5872674915,12.9341058747,13.3927424975,13.529049251,12.5479457906,9.6867119105,8.2751359557,7.5517056631,7.1267642731,6.9801582221,6.4416066789,5.8866207628,5.524460585,5.3714969429,5.5544684151,5.5920099906,5.4041749612,504.5117363706,443.3180430184,183.7823074122,87.5294996456,26.729481562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3135665279,650.4315578112,38.7136189025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7306315776,130.4378819318,168.0789915449,87.5294996456,26.729481562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25 08:00:00,0.34,0.26,0.8,1000.0,1000.0,1000.0,5000.0,5000.0,5000.0,0.96,0.96,0.96,0.96,0.96,0.96,0.1,0.1,0.1,1.0,1.0,1.0,True,12.4050413586,12.7468585552,13.1988554862,13.3331889239,12.3662889187,9.5464771809,8.1553366406,7.4423794633,7.0235899587,6.8791063265,6.3483514052,5.8014000317,5.4444828544,5.2937336701,5.4740562605,5.5110543458,5.325938608,497.2079094838,436.9001185014,181.1216871304,86.2623332611,26.3425183022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.7563644433,641.0152466385,38.1531610375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3013061735,128.5495300057,165.6457084931,86.2623332611,26.3425183022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
