,timestamp,1004578059,1006706934,1006715799,1006716429,1006727093,1006727361,1008913626,1009074083,1009511425,1009540871,1009984043,1009984060,1010054507,1010086328,1010249061,1010282897,1010397607,1010409824,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2019-01-03 10:00:00,1546540650.0,710.1,26.32,6.88,32.08,38.08,0.72,0.325,0.7119,46.879999999999995,7.92,12.920000000000002,19.973,15.28,102.72,190.2,,,61.12,0.0,0.0,4.015000000000001,2.6875,-1.4225,0.6875,1.67,348.5,14.457,0.155,1025.325,4.015000000000015,0.0,335.3267241499115,508.156050141167,126.70721522630316,15.5,0.0,0.0,0.0
2019-01-03 11:00:00,1546544250.0,672.75,25.92,7.92,31.439999999999998,35.84,0.72,0.324,0.7611,43.36,7.92,11.895,17.492,15.04,106.88,147.6,,,62.08,0.0,0.0,7.9725,7.9725,-0.83,0.5375000000000001,1.2525,300.75,13.987,0.14750000000000002,1024.725,7.972500000000011,0.0,405.5465331495776,557.9592232430646,142.0114568064011,14.75,0.0,0.0,0.0
2019-01-03 12:00:00,1546547850.0,647.4,23.28,7.359999999999999,27.6,36.0,1.04,0.322,1.5211000000000001,49.12,7.8,11.925,17.261,14.32,108.72,130.5,,,58.56,0.0,0.0,8.2225,8.075,-0.265,0.5475000000000001,1.2999999999999998,128.25,13.91,0.2275,1023.2,8.22250000000001,0.0,399.0273667810186,461.0689393171049,173.43485707351113,22.75,0.0,0.0,0.0
2019-01-03 13:00:00,1546551450.0,634.65,27.04,5.2,28.8,49.6,0.8,0.321,1.3341,48.64,7.32,8.172,18.268,14.64,112.16,129.9,,,55.84,0.0,0.0,10.0,9.557500000000001,0.16249999999999998,0.5025,1.8975,128.0,11.32925,0.1325,1021.825,10.000000000000014,0.0,392.10414050694897,561.9860559178863,135.30188756075677,13.25,0.0,0.0,0.0
2019-01-03 14:00:00,1546555050.0,635.85,28.08,4.72,28.64,54.08,0.8,0.323,1.3093,47.199999999999996,7.2,10.763,19.608,13.76,113.84,132.3,,,53.12,0.0,0.0,11.035,11.035,0.46249999999999997,0.48,2.4575,103.5,10.897,0.14750000000000002,1021.3,11.03500000000001,0.0,302.549446080252,493.1099455065779,116.1333605844292,14.750000000000002,0.0,0.0,0.0
2019-01-03 15:00:00,1546558650.0,629.1,27.439999999999998,4.640000000000001,26.72,51.68,1.04,0.322,1.4132,46.4,6.6,11.299,19.245,13.44,108.64,118.8,,,49.44,0.0,0.0,11.1675,11.1675,0.6725,0.4825,2.29,94.25,11.4345,0.1675,1021.175,11.167500000000018,0.0,173.79136347484877,336.9670257666902,85.97894083961549,16.75,0.0,0.0,0.0
2019-01-03 16:00:00,1546562250.0,594.9,24.48,4.72,23.439999999999998,53.12,0.88,0.321,0.2544,37.92,8.16,7.718999999999999,19.722,13.6,97.36,115.2,,,48.0,0.0,0.0,11.1,11.1,0.7575,0.49,2.395,100.25,10.30225,0.16,1020.775,11.100000000000023,0.0,41.56524221594387,61.75253308108154,32.38026722869728,16.0,0.0,0.0,0.0
2019-01-03 17:00:00,1546565850.0,605.85,23.04,4.72,34.56,45.44,0.8,0.668,0.2096,30.88,8.52,6.531000000000001,28.843,11.36,86.88,111.6,,,48.16,0.0,0.0,10.7175,10.7175,0.605,0.4975,2.3874999999999997,109.75,10.544250000000002,0.2075,1020.725,10.717500000000015,0.0,0.0,0.0,0.0,20.75,0.0,0.0,0.0
2019-01-03 18:00:00,1546569450.0,635.6999999999999,22.72,4.640000000000001,26.56,34.24,0.8,0.794,0.42150000000000004,27.52,9.719999999999999,3.713,29.889,9.28,79.44,25.799999999999997,,,27.2,0.0,0.0,9.615,9.615,0.6425000000000001,0.5325,1.7725,102.5,13.864,0.3325,1020.8,9.615000000000009,0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.0
2019-01-03 19:00:00,1546573050.0,637.95,21.92,4.640000000000001,23.28,34.08,1.04,0.795,0.498,25.6,10.32,3.771,29.687,10.64,75.76,22.8,,,22.240000000000002,0.0,0.0,7.755000000000001,7.755000000000001,0.16,0.585,1.22,56.0,12.405,0.24000000000000002,1020.775,7.7549999999999955,0.0,0.0,0.0,0.0,24.000000000000004,0.0,0.0,0.0
2019-01-03 20:00:00,1546576650.0,647.0999999999999,21.6,4.72,22.96,35.04,0.8,0.795,0.5758,25.12,9.719999999999999,3.9659999999999997,29.537,10.32,75.12,28.5,,,25.28,0.0,0.0,6.2825,6.2825,0.14750000000000002,0.6475,1.195,61.0,8.669,0.11249999999999999,1020.625,6.282499999999999,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0
